# latency
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10        1098.0260         144.2385   5
      20        1060.9420         138.7175   5
      30        1046.1700         166.7598   5
      40        1032.7860         162.0686   5
      50        1028.0980         162.0615   5
      60        1017.9820         157.8065   5
