# power_rx
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10          21.6920           3.0182   5
      20          13.0004           1.8727   5
      30           9.5485           1.4396   5
      40           7.6690           1.0665   5
      50           6.5647           0.8495   5
      60           5.8254           0.7039   5
