# rpl_total
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10         721.0000          37.3028   5
      20        1087.4000          56.7389   5
      30        1306.4000          67.2704   5
      40        1458.6000          51.4325   5
      50        1581.6000          92.2540   5
      60        1652.4000          46.0087   5
