# power_total
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10          22.3737           2.9838   5
      20          13.8321           1.8308   5
      30          10.4585           1.4049   5
      40           8.6207           1.0415   5
      50           7.5406           0.8287   5
      60           6.8164           0.6853   5
