# udp_buf_drop
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10         388.4000         183.5573   5
      20         508.0000         200.8370   5
      30         533.4000         197.1606   5
      40         559.8000         220.5758   5
      50         579.2000         230.7676   5
      60         590.8000         233.2203   5
