# max_va
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10          49.8000           0.4472   5
      20          97.8000           0.8367   5
      30         146.0000           0.7071   5
      40         194.6000           0.8944   5
      50         242.2000           0.4472   5
      60         289.8000           0.8367   5
