# power_lpm
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10           0.1516           0.0009   5
      20           0.1490           0.0009   5
      30           0.1477           0.0008   5
      40           0.1470           0.0006   5
      50           0.1467           0.0005   5
      60           0.1464           0.0005   5
