# pdr
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10          33.3280           6.9547   5
      20          43.2880           5.2960   5
      30          46.9920           3.7412   5
      40          48.3940           2.7351   5
      50          48.9840           2.0964   5
