# udp_buf_drop
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10         362.6000         142.0151   5
      20         481.0000         185.9072   5
      30         517.2000         174.9649   5
      40         526.6000         176.0974   5
      50         529.8000         175.3103   5
