# max_va
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10          49.6000           0.5477   5
      20          98.2000           0.8367   5
      30         146.0000           0.7071   5
      40         194.4000           0.5477   5
      50         242.2000           0.8367   5
