# avg_va
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10          20.1320           1.2063   5
      20          34.9040           3.8212   5
      30          52.6060           5.3476   5
      40          71.2380           6.6346   5
      50          89.8760           7.7034   5
