# avg_va
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10      435457.9460      973670.6752   5
      20      446627.4020      998635.3982   5
      30      970414.3080     1335732.3673   5
      40      446649.3940      998634.1840   5
      50      446661.7260      998633.9146   5
      60      446674.9500      998634.4043   5
