# max_va
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10         74.6000            0.9477   5
      20         125.6000           1.5944   5
      30         178.2000           2.1367   5
      40         255.2000           3.9038   5
      50         300.8000           4.3038   5
      60         361.0000           5.7071   5
