# power_lpm
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10           0.1528           0.0005   5
      20           0.1509           0.0011   5
      30           0.1487           0.0011   5
      40           0.1472           0.0010   5
      50           0.1464           0.0007   5
      60           0.1458           0.0006   5
