# power_rx
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10          27.3026           1.8099   5
      20          19.3867           1.6927   5
      30          14.1070           1.6865   5
      40          11.3698           1.5066   5
      50           9.6711           1.0413   5
      60           8.4496           0.8467   5
