# adhoc_rx
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10        3941.0000         602.9407   5
      20        8767.6000        1737.9615   5
      30       17493.6000        4512.8290   5
      40       27391.4000        6603.9965   5
      50       38564.0000        5885.1853   5
      60       50638.0000        5660.9017   5
