# rpl_total
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10        1112.0000         114.2103   5
      20        2184.8000         149.5166   5
      30        3061.2000         147.7978   5
      40        4007.6000         401.9699   5
      50        4710.4000         286.2164   5
      60        5442.6000         283.9398   5
