# avg_va
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10          18.7800           1.0919   5
      20          21.9760           2.9119   5
      30          26.8380           8.6616   5
      40          37.3540          10.1743   5
      50          49.7200          10.5460   5
      60          61.1080          12.6604   5
