# adhoc_rx
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10        2772.2000         644.8765   5
      20        7264.6000        2900.7870   5
      30       14488.0000        5411.7039   5
      40       24476.0000        5785.5499   5
      50       34883.6000        6159.1696   5
      60       46048.2000        6745.7715   5
