# power_cpu
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10           0.3510           0.0175   5
      20           0.4344           0.0513   5
      30           0.5002           0.0440   5
      40           0.5513           0.0279   5
      50           0.5834           0.0178   5
      60           0.6011           0.0123   5
