# adhoc_tx
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10        1924.8000          10.9636   5
      20        3872.6000          17.0235   5
      30        5814.0000          19.7990   5
      40        7767.4000          18.0638   5
      50        9711.6000          19.9575   5
      60       11657.0000          16.6283   5
