# pdr
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10          17.2260           9.9781   5
      20          28.0220          10.9511   5
      30          35.7220           8.3514   5
      40          40.7200           6.5169   5
      50          43.2500           5.8650   5
      60          44.3960           5.4449   5
