# power_tx
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10           0.0938           0.0124   5
      20           0.1485           0.0241   5
      30           0.1857           0.0202   5
      40           0.2108           0.0131   5
      50           0.2268           0.0092   5
      60           0.2368           0.0076   5
