# udp_buf_drop
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10         871.0000         207.9351   5
      20        1420.4000         455.6246   5
      30        1663.0000         562.8055   5
      40        1743.0000         582.3809   5
      50        1809.8000         601.1403   5
      60        1854.6000         613.1915   5
