# power_total
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10          25.4527           1.2062   5
      20          17.6071           2.7924   5
      30          13.6013           2.4451   5
      40          11.0142           1.8567   5
      50           9.4491           1.4811   5
      60           8.4530           1.2870   5
