# rpl_total
# 10-min intervals, n=5 runs, mean +- std
# columns:  time_min   mean   std   n_runs
      10        1023.4000         121.5023   5
      20        1983.8000         245.4632   5
      30        2782.2000         367.7074   5
      40        3477.2000         435.6067   5
      50        4066.0000         576.5137   5
      60        4476.0000         704.0398   5
